transaction_id,year,transaction_time,Day_Shifts,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue_generated
115565,2025,12:49:12,Afternoon,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
115566,2025,12:51:43,Afternoon,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
115567,2025,12:52:33,Afternoon,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
115568,2025,12:52:33,Afternoon,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3
115569,2025,12:53:16,Afternoon,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
115570,2025,12:53:20,Afternoon,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
115571,2025,12:53:21,Afternoon,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
115572,2025,12:54:03,Afternoon,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
115573,2025,12:54:07,Afternoon,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
115574,2025,12:54:07,Afternoon,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3
115575,2025,12:54:58,Afternoon,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
115576,2025,12:55:19,Afternoon,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
115577,2025,12:55:39,Afternoon,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
115578,2025,12:57:35,Afternoon,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
115579,2025,12:57:52,Afternoon,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
115580,2025,12:58:04,Afternoon,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
115581,2025,12:59:28,Afternoon,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
115582,2025,12:59:43,Afternoon,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
115583,2025,12:59:45,Afternoon,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
115584,2025,13:01:02,Afternoon,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
115585,2025,13:01:48,Afternoon,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
115586,2025,13:02:03,Afternoon,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
115587,2025,13:02:05,Afternoon,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
115588,2025,13:02:53,Afternoon,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
115589,2025,13:02:53,Afternoon,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
115590,2025,13:02:53,Afternoon,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
115591,2025,13:03:14,Afternoon,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
115592,2025,13:03:14,Afternoon,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
115593,2025,13:03:36,Afternoon,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
115594,2025,13:03:53,Afternoon,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
115595,2025,13:03:59,Afternoon,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
115596,2025,13:04:41,Afternoon,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
115597,2025,13:04:56,Afternoon,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
115598,2025,13:05:37,Afternoon,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
115599,2025,13:05:41,Afternoon,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
115600,2025,13:07:00,Afternoon,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
115601,2025,13:07:09,Afternoon,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
115602,2025,13:07:45,Afternoon,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
115603,2025,13:07:54,Afternoon,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
115604,2025,13:07:54,Afternoon,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
115605,2025,13:08:25,Afternoon,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
115606,2025,13:09:13,Afternoon,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
115607,2025,13:10:17,Afternoon,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
115608,2025,13:10:17,Afternoon,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
115609,2025,13:11:09,Afternoon,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
115610,2025,13:11:39,Afternoon,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3
115611,2025,13:13:15,Afternoon,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
115612,2025,13:15:13,Afternoon,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
115613,2025,13:15:40,Afternoon,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
115614,2025,13:17:07,Afternoon,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
115615,2025,13:17:25,Afternoon,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
115616,2025,13:19:09,Afternoon,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
115617,2025,13:19:09,Afternoon,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
115618,2025,13:20:44,Afternoon,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
115619,2025,13:21:23,Afternoon,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
115620,2025,13:22:04,Afternoon,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
115621,2025,13:22:04,Afternoon,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75
115622,2025,13:23:18,Afternoon,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
115623,2025,13:23:20,Afternoon,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
115624,2025,13:23:36,Afternoon,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
115625,2025,13:24:08,Afternoon,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
115626,2025,13:24:33,Afternoon,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
115627,2025,13:25:02,Afternoon,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
115628,2025,13:25:38,Afternoon,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
115629,2025,13:25:45,Afternoon,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
115630,2025,13:28:24,Afternoon,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
115631,2025,13:28:38,Afternoon,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
115632,2025,13:29:27,Afternoon,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
115633,2025,13:29:59,Afternoon,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
115634,2025,13:30:15,Afternoon,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
115635,2025,13:30:25,Afternoon,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
115636,2025,13:30:30,Afternoon,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
115637,2025,13:32:29,Afternoon,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
115638,2025,13:33:44,Afternoon,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
115639,2025,13:34:56,Afternoon,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
115640,2025,13:35:24,Afternoon,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
115641,2025,13:35:24,Afternoon,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
115642,2025,13:37:00,Afternoon,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
115643,2025,13:37:01,Afternoon,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
115644,2025,13:39:11,Afternoon,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
115645,2025,13:39:11,Afternoon,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
115646,2025,13:39:13,Afternoon,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
115647,2025,13:39:28,Afternoon,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
115648,2025,13:40:11,Afternoon,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
115649,2025,13:41:31,Afternoon,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
115650,2025,13:41:48,Afternoon,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
115651,2025,13:42:07,Afternoon,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
115652,2025,13:42:26,Afternoon,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
115653,2025,13:42:47,Afternoon,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
115654,2025,13:42:47,Afternoon,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
115655,2025,13:42:56,Afternoon,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
115656,2025,13:43:31,Afternoon,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
115657,2025,13:43:52,Afternoon,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
115658,2025,13:43:52,Afternoon,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
115659,2025,13:43:55,Afternoon,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
115660,2025,13:44:03,Afternoon,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
115661,2025,13:44:03,Afternoon,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
115662,2025,13:44:14,Afternoon,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
115663,2025,13:45:21,Afternoon,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
115664,2025,13:45:24,Afternoon,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
115665,2025,13:45:34,Afternoon,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
115666,2025,13:45:53,Afternoon,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
115667,2025,13:46:16,Afternoon,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
115668,2025,13:46:30,Afternoon,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
115669,2025,13:47:04,Afternoon,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
115670,2025,13:47:04,Afternoon,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
115671,2025,13:47:27,Afternoon,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
115672,2025,13:47:28,Afternoon,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
115673,2025,13:47:29,Afternoon,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6
115674,2025,13:48:52,Afternoon,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
115675,2025,13:51:08,Afternoon,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
115676,2025,13:51:33,Afternoon,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
115677,2025,13:51:33,Afternoon,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
115678,2025,13:51:45,Afternoon,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
115679,2025,13:51:45,Afternoon,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
115680,2025,13:52:27,Afternoon,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
115681,2025,13:53:03,Afternoon,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
115682,2025,13:53:03,Afternoon,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
115683,2025,13:54:20,Afternoon,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
115684,2025,13:54:42,Afternoon,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
115685,2025,13:55:30,Afternoon,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
115686,2025,13:55:38,Afternoon,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
115687,2025,13:55:38,Afternoon,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
115688,2025,13:56:08,Afternoon,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
115689,2025,13:56:19,Afternoon,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
115690,2025,13:56:44,Afternoon,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
115691,2025,13:57:25,Afternoon,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
115692,2025,13:57:59,Afternoon,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
115693,2025,13:58:12,Afternoon,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
115694,2025,13:58:22,Afternoon,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
115695,2025,13:58:30,Afternoon,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
115696,2025,13:58:36,Afternoon,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
115697,2025,13:59:14,Afternoon,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
115698,2025,13:59:49,Afternoon,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
115699,2025,13:59:49,Afternoon,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
115700,2025,14:01:23,Afternoon,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
115701,2025,14:01:52,Afternoon,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
115702,2025,14:02:16,Afternoon,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
115703,2025,14:02:44,Afternoon,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
115704,2025,14:03:24,Afternoon,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
115705,2025,14:05:27,Afternoon,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
115706,2025,14:05:27,Afternoon,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
115707,2025,14:06:47,Afternoon,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
115708,2025,14:06:47,Afternoon,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
115709,2025,14:07:14,Afternoon,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
115710,2025,14:07:37,Afternoon,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
115711,2025,14:07:37,Afternoon,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
115712,2025,14:07:49,Afternoon,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
115713,2025,14:08:28,Afternoon,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
115714,2025,14:08:34,Afternoon,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
115715,2025,14:08:49,Afternoon,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
115716,2025,14:09:31,Afternoon,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
115717,2025,14:11:08,Afternoon,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
115718,2025,14:11:47,Afternoon,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
115719,2025,14:11:47,Afternoon,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
115720,2025,14:12:00,Afternoon,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
115721,2025,14:12:07,Afternoon,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
115722,2025,14:12:09,Afternoon,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
115723,2025,14:12:17,Afternoon,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
115724,2025,14:12:35,Afternoon,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
115725,2025,14:12:35,Afternoon,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
115726,2025,14:13:26,Afternoon,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
115727,2025,14:14:14,Afternoon,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
115728,2025,14:14:26,Afternoon,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
115729,2025,14:17:23,Afternoon,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
115730,2025,14:17:47,Afternoon,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
115731,2025,14:17:55,Afternoon,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
115732,2025,14:17:55,Afternoon,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
115733,2025,14:18:57,Afternoon,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
115734,2025,14:19:11,Afternoon,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
115735,2025,14:19:11,Afternoon,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
115736,2025,14:19:24,Afternoon,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
115737,2025,14:19:24,Afternoon,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
115738,2025,14:19:32,Afternoon,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
115739,2025,14:20:10,Afternoon,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
115740,2025,14:21:55,Afternoon,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
115741,2025,14:24:46,Afternoon,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
115742,2025,14:25:35,Afternoon,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
115743,2025,14:26:33,Afternoon,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
115744,2025,14:27:18,Afternoon,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
115745,2025,14:28:01,Afternoon,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
115746,2025,14:29:02,Afternoon,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
115747,2025,14:29:04,Afternoon,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
115748,2025,14:29:35,Afternoon,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
115749,2025,14:29:35,Afternoon,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
115750,2025,14:31:14,Afternoon,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
115751,2025,14:32:26,Afternoon,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
115752,2025,14:33:20,Afternoon,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
115753,2025,14:33:26,Afternoon,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
115754,2025,14:33:51,Afternoon,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
115755,2025,14:33:51,Afternoon,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
115756,2025,14:33:58,Afternoon,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6
115757,2025,14:34:43,Afternoon,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
115758,2025,14:34:53,Afternoon,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
115759,2025,14:35:12,Afternoon,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
115760,2025,14:35:27,Afternoon,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
115761,2025,14:35:40,Afternoon,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
115762,2025,14:36:56,Afternoon,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
115763,2025,14:37:44,Afternoon,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
115764,2025,14:38:13,Afternoon,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
115765,2025,14:39:18,Afternoon,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
115766,2025,14:40:09,Afternoon,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
115767,2025,14:40:16,Afternoon,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
115768,2025,14:41:12,Afternoon,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
115769,2025,14:41:24,Afternoon,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
115770,2025,14:41:35,Afternoon,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
115771,2025,14:42:02,Afternoon,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
115772,2025,14:42:20,Afternoon,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
115773,2025,14:42:38,Afternoon,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
115774,2025,14:42:59,Afternoon,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
115775,2025,14:43:10,Afternoon,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
115776,2025,14:43:41,Afternoon,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
115777,2025,14:44:36,Afternoon,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
115778,2025,14:44:54,Afternoon,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
115779,2025,14:45:00,Afternoon,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
115780,2025,14:46:16,Afternoon,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
115781,2025,14:46:32,Afternoon,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
115782,2025,14:47:01,Afternoon,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
115783,2025,14:47:01,Afternoon,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
